Bill No,Date,Customer,Mobile,Total Amount,Received,Balance,Payment Mode
174903,22-12-2025,Customer 556998,8765454793,4656.0,2328.0,2328.0,
174911,09-12-2025,Customer 271332,6705825905,10763.0,10763.0,0.0,
174923,23-12-2025,Customer 357161,7342118006,16811.0,8405.0,8406.0,
174932,29-12-2025,Customer 879021,6359973665,18687.0,9343.0,9344.0,
175012,25-12-2025,Customer 728791,8943325106,7534.0,7534.0,0.0,
175021,22-12-2025,Customer 171739,9309568433,8488.0,8488.0,0.0,
175022,03-12-2025,Customer 867030,6659040341,12366.0,6183.0,6183.0,
175077,23-12-2025,Customer 917795,6255513051,7262.0,7262.0,0.0,
175091,22-12-2025,Customer 514957,8404244657,14103.0,7051.0,7052.0,
175095,25-12-2025,Customer 213528,8237571124,5767.0,5767.0,0.0,
175098,23-12-2025,Customer 399266,6356734502,7258.0,7258.0,0.0,
175114,09-12-2025,Customer 554270,9699836017,5338.0,5338.0,0.0,
175169,29-12-2025,Customer 176338,6807730998,3148.0,1574.0,1574.0,
175197,31-12-2025,Customer 760282,7901043813,4494.0,2247.0,2247.0,
175198,19-12-2025,Customer 519660,6123243069,11063.0,11063.0,0.0,
175274,07-12-2025,Customer 102338,6268735136,8495.0,8495.0,0.0,
175278,09-12-2025,Customer 307617,7228114840,2552.0,1276.0,1276.0,
175281,02-12-2025,Customer 931479,6298754898,12393.0,12393.0,0.0,
175341,29-12-2025,Customer 438812,9436773364,3378.0,3378.0,0.0,
175343,28-12-2025,Customer 257509,9726924943,7235.0,3617.0,3618.0,
175360,12-12-2025,Customer 177651,7686955623,16342.0,8171.0,8171.0,
175376,15-12-2025,Customer 614208,6229465110,15912.0,15912.0,0.0,
175403,15-12-2025,Customer 676931,6616523948,8760.0,4380.0,4380.0,
175425,31-12-2025,Customer 431996,9140822605,9556.0,9556.0,0.0,
175445,12-12-2025,Customer 697306,6430497412,17543.0,17543.0,0.0,
175482,02-12-2025,Customer 564548,6156692087,3284.0,1642.0,1642.0,
175548,31-12-2025,Customer 201432,6895400188,2965.0,2965.0,0.0,
175551,21-12-2025,Customer 920202,8884533274,7265.0,3632.0,3633.0,
175595,31-12-2025,Customer 604035,6380022335,13931.0,6965.0,6966.0,
175625,03-12-2025,Customer 713952,6151739572,12093.0,6046.0,6047.0,
175658,16-12-2025,Customer 335018,8053774627,14842.0,7421.0,7421.0,
175669,26-12-2025,Customer 430226,8597252445,5792.0,5792.0,0.0,
175681,13-12-2025,Customer 879895,9956895309,2226.0,1113.0,1113.0,
175720,06-12-2025,Customer 439885,9261632250,10745.0,10745.0,0.0,
175740,17-12-2025,Customer 271256,6303819884,2203.0,2203.0,0.0,
175752,22-12-2025,Customer 962306,7292306203,12444.0,6222.0,6222.0,
175782,08-12-2025,Customer 471216,9358713759,14674.0,7337.0,7337.0,
175809,10-12-2025,Customer 410200,7985860929,1159.0,1159.0,0.0,
175842,16-12-2025,Customer 767676,6008349643,4302.0,4302.0,0.0,
175875,13-12-2025,Customer 114993,9203379843,17179.0,8589.0,8590.0,
175892,06-12-2025,Customer 310250,8833082920,19397.0,9698.0,9699.0,
175894,20-12-2025,Customer 275343,6803588728,11784.0,5892.0,5892.0,
175918,28-12-2025,Customer 841357,9545901256,11850.0,5925.0,5925.0,
175930,29-12-2025,Customer 762627,7592257113,17097.0,17097.0,0.0,
175932,25-12-2025,Customer 543267,9870663932,1677.0,838.0,839.0,
175939,04-12-2025,Customer 652464,7480516111,3080.0,1540.0,1540.0,
175958,18-12-2025,Customer 526021,6727363868,13987.0,6993.0,6994.0,
175961,20-12-2025,Customer 353591,8862369548,2151.0,2151.0,0.0,
175970,03-12-2025,Customer 672395,6062849549,3849.0,1924.0,1925.0,
176019,25-12-2025,Customer 531777,8834267069,13108.0,13108.0,0.0,
176095,05-12-2025,Customer 284835,7171759313,8184.0,4092.0,4092.0,
176112,29-12-2025,Customer 959598,7663477778,10242.0,10242.0,0.0,
176142,17-12-2025,Customer 572800,8176174599,4562.0,4562.0,0.0,
176184,31-12-2025,Customer 449951,8338380674,7885.0,3942.0,3943.0,
176228,18-12-2025,Customer 371642,8167548118,10815.0,10815.0,0.0,
176229,09-12-2025,Customer 657779,9458646530,1599.0,799.0,800.0,
176242,13-12-2025,Customer 127060,8690649415,2661.0,2661.0,0.0,
176249,23-12-2025,Customer 634728,8152041939,11031.0,5515.0,5516.0,
176261,25-12-2025,Customer 491823,7782024843,8756.0,4378.0,4378.0,
176286,26-12-2025,Customer 441724,7143670273,8637.0,8637.0,0.0,
176344,06-12-2025,Customer 212581,9770458099,18996.0,9498.0,9498.0,
176391,02-12-2025,Customer 642806,6629195678,1664.0,1664.0,0.0,
176451,11-12-2025,Customer 466408,9852342190,905.0,905.0,0.0,
176476,18-12-2025,Customer 556367,9790045259,16387.0,16387.0,0.0,
176488,19-12-2025,Customer 683560,9809947089,12030.0,6015.0,6015.0,
176495,26-12-2025,Customer 243295,9341411491,7033.0,3516.0,3517.0,
176505,12-12-2025,Customer 156018,6933386147,7351.0,3675.0,3676.0,
176530,14-12-2025,Customer 909513,6983389377,596.0,298.0,298.0,
176581,24-12-2025,Customer 996780,6376617418,18369.0,9184.0,9185.0,
176584,16-12-2025,Customer 631206,7576738071,3114.0,1557.0,1557.0,
176590,14-12-2025,Customer 777258,9034135462,3987.0,1993.0,1994.0,
176597,17-12-2025,Customer 476567,8695776936,1887.0,943.0,944.0,
176616,31-12-2025,Customer 911355,9971673342,7073.0,7073.0,0.0,
176626,03-12-2025,Customer 298189,9130911639,12582.0,6291.0,6291.0,
176631,25-12-2025,Customer 482306,6518572290,7155.0,3577.0,3578.0,
176636,09-12-2025,Customer 590098,6493538639,1691.0,1691.0,0.0,
176637,12-12-2025,Customer 105813,7307180696,6462.0,3231.0,3231.0,
176656,25-12-2025,Customer 749574,9356740426,18762.0,18762.0,0.0,
176681,31-12-2025,Customer 569982,8396956330,2232.0,1116.0,1116.0,
176714,16-12-2025,Customer 907214,7976393159,19777.0,19777.0,0.0,
176746,28-12-2025,Customer 863747,8277268181,1362.0,681.0,681.0,
176761,08-12-2025,Customer 647198,9746837905,2127.0,1063.0,1064.0,
176774,02-12-2025,Customer 577958,7806840053,11976.0,11976.0,0.0,
176775,08-12-2025,Customer 683903,8640445496,6040.0,3020.0,3020.0,
176832,11-12-2025,Customer 504965,6925202086,3862.0,1931.0,1931.0,
176834,10-12-2025,Customer 781657,9522452590,18545.0,9272.0,9273.0,
176836,07-12-2025,Customer 197553,9700778402,1590.0,795.0,795.0,
176894,22-12-2025,Customer 440469,9717348970,9241.0,9241.0,0.0,
176951,20-12-2025,Customer 270624,9234518210,19296.0,9648.0,9648.0,
176954,04-12-2025,Customer 682946,9027509938,2745.0,2745.0,0.0,
176961,02-12-2025,Customer 646231,7732274728,8763.0,4381.0,4382.0,
176966,02-12-2025,Customer 479472,7090451346,2734.0,2734.0,0.0,
176992,17-12-2025,Customer 243560,6948707272,6121.0,3060.0,3061.0,
176997,16-12-2025,Customer 190823,9512491133,1404.0,702.0,702.0,
177069,15-12-2025,Customer 261684,7543723351,16369.0,8184.0,8185.0,
177090,27-12-2025,Customer 429364,9749775167,16562.0,8281.0,8281.0,
177124,27-12-2025,Customer 205595,7321239115,3678.0,3678.0,0.0,
177150,08-12-2025,Customer 540917,7070203006,11903.0,5951.0,5952.0,
177156,22-12-2025,Customer 131630,9337085000,7807.0,7807.0,0.0,
177184,09-12-2025,Customer 512140,9122082007,852.0,426.0,426.0,
177204,25-12-2025,Customer 164723,7570412317,7125.0,3562.0,3563.0,
177207,13-12-2025,Customer 954911,7735692729,15494.0,7747.0,7747.0,
177223,28-12-2025,Customer 256932,6392458612,14119.0,14119.0,0.0,
177239,16-12-2025,Customer 417851,6147356760,6865.0,3432.0,3433.0,
177240,16-12-2025,Customer 981880,6763698584,9176.0,4588.0,4588.0,
177281,23-12-2025,Customer 332159,8464654349,6059.0,3029.0,3030.0,
177297,17-12-2025,Customer 669626,9703487346,11437.0,5718.0,5719.0,
177325,08-12-2025,Customer 843891,9067284051,6479.0,6479.0,0.0,
177352,02-12-2025,Customer 545426,8134557253,14854.0,14854.0,0.0,
177400,11-12-2025,Customer 236480,9661685623,16570.0,8285.0,8285.0,
177416,05-12-2025,Customer 583175,6895259886,8092.0,4046.0,4046.0,
177419,25-12-2025,Customer 368895,8498913186,1990.0,1990.0,0.0,
177446,06-12-2025,Customer 544515,6083834865,8098.0,4049.0,4049.0,
177464,09-12-2025,Customer 180506,9968274723,8676.0,8676.0,0.0,
177497,21-12-2025,Customer 876756,9941194103,15682.0,15682.0,0.0,
177534,10-12-2025,Customer 486804,7712272944,6893.0,3446.0,3447.0,
177538,11-12-2025,Customer 646910,8460506123,8049.0,4024.0,4025.0,
177541,22-12-2025,Customer 418930,8938636505,18525.0,9262.0,9263.0,
177544,22-12-2025,Customer 312981,7291322926,5947.0,2973.0,2974.0,
177566,30-12-2025,Customer 810227,6410901794,13977.0,6988.0,6989.0,
177568,08-12-2025,Customer 232166,7285219989,3284.0,1642.0,1642.0,
177631,09-12-2025,Customer 457299,6601827440,7758.0,7758.0,0.0,
177662,02-12-2025,Customer 884976,9744878572,14782.0,14782.0,0.0,
177676,21-12-2025,Customer 470033,8307700454,11925.0,11925.0,0.0,
177726,26-12-2025,Customer 186020,9914676346,10028.0,10028.0,0.0,
177747,09-12-2025,Customer 993168,7103909156,7110.0,3555.0,3555.0,
177760,25-12-2025,Customer 200399,8318135709,5715.0,2857.0,2858.0,
177802,24-12-2025,Customer 629340,8921635187,10005.0,5002.0,5003.0,
177818,24-12-2025,Customer 462899,8543933044,18626.0,9313.0,9313.0,
177820,21-12-2025,Customer 626603,8436081147,15190.0,7595.0,7595.0,
177827,29-12-2025,Customer 352058,8617774016,16456.0,16456.0,0.0,
177832,02-12-2025,Customer 853800,7675580947,10186.0,5093.0,5093.0,
177838,25-12-2025,Customer 769811,9302588399,6469.0,3234.0,3235.0,
177843,12-12-2025,Customer 421695,9620746571,11252.0,11252.0,0.0,
177849,03-12-2025,Customer 656725,9671706974,12790.0,6395.0,6395.0,
177851,29-12-2025,Customer 983875,9686519447,4676.0,4676.0,0.0,
177865,14-12-2025,Customer 590172,7787754579,8349.0,4174.0,4175.0,
177895,12-12-2025,Customer 594142,9832868908,10256.0,5128.0,5128.0,
177924,12-12-2025,Customer 394727,9700303205,18807.0,18807.0,0.0,
177954,17-12-2025,Customer 533282,6329540638,1577.0,1577.0,0.0,
177958,29-12-2025,Customer 258141,6669310792,1277.0,1277.0,0.0,
178000,23-12-2025,Customer 548241,7945942959,3297.0,1648.0,1649.0,
178007,26-12-2025,Customer 279186,6144743011,8226.0,4113.0,4113.0,
178008,16-12-2025,Customer 837515,8780360201,15983.0,7991.0,7992.0,
178009,31-12-2025,Customer 434371,9858974434,7995.0,3997.0,3998.0,
178024,10-12-2025,Customer 689052,7912608688,8476.0,8476.0,0.0,
178051,05-12-2025,Customer 321909,6165230110,2827.0,1413.0,1414.0,
178089,26-12-2025,Customer 131417,9064075137,15468.0,7734.0,7734.0,
178143,30-12-2025,Customer 977451,7351158732,17131.0,8565.0,8566.0,
178144,30-12-2025,Customer 407577,7549052065,7282.0,3641.0,3641.0,
178158,22-12-2025,Customer 184883,9886076264,16352.0,16352.0,0.0,
178170,13-12-2025,Customer 553820,6102624852,8707.0,4353.0,4354.0,
178194,26-12-2025,Customer 752396,6464816695,10911.0,10911.0,0.0,
178197,09-12-2025,Customer 642754,6597235181,14332.0,14332.0,0.0,
178218,29-12-2025,Customer 494619,8122657138,4424.0,2212.0,2212.0,
178233,24-12-2025,Customer 604627,7965019047,7320.0,3660.0,3660.0,
178239,21-12-2025,Customer 813670,9253498940,10052.0,5026.0,5026.0,
178293,27-12-2025,Customer 990130,9579783191,15024.0,15024.0,0.0,
178306,08-12-2025,Customer 497653,6873526304,5421.0,2710.0,2711.0,
178308,09-12-2025,Customer 766962,7921717800,8332.0,8332.0,0.0,
178315,27-12-2025,Customer 953592,9256359125,7919.0,7919.0,0.0,
178332,28-12-2025,Customer 217029,8949899245,19075.0,19075.0,0.0,
178335,05-12-2025,Customer 615066,8486132932,19699.0,9849.0,9850.0,
178350,31-12-2025,Customer 729834,7088236818,3505.0,1752.0,1753.0,
178354,08-12-2025,Customer 214342,7750865402,9115.0,4557.0,4558.0,
178371,09-12-2025,Customer 210277,7473216903,14472.0,7236.0,7236.0,
178374,14-12-2025,Customer 135957,7610112108,17767.0,8883.0,8884.0,
178383,27-12-2025,Customer 732472,8240922458,7106.0,3553.0,3553.0,
178395,15-12-2025,Customer 497757,8335091287,18957.0,18957.0,0.0,
178445,14-12-2025,Customer 537851,7488453350,882.0,441.0,441.0,
178448,25-12-2025,Customer 742307,7105017151,7860.0,3930.0,3930.0,
178456,04-12-2025,Customer 928372,7800933753,16357.0,16357.0,0.0,
178457,18-12-2025,Customer 513154,8269574392,14759.0,14759.0,0.0,
178477,25-12-2025,Customer 696561,8640287951,3312.0,1656.0,1656.0,
178494,15-12-2025,Customer 919947,8963655713,3701.0,1850.0,1851.0,
178496,12-12-2025,Customer 581292,8877007343,5666.0,2833.0,2833.0,
178514,02-12-2025,Customer 986177,8592805038,2095.0,1047.0,1048.0,
178530,21-12-2025,Customer 670195,8528697422,4338.0,2169.0,2169.0,
178534,10-12-2025,Customer 171977,9329524636,10819.0,5409.0,5410.0,
178547,22-12-2025,Customer 409132,7319075423,13686.0,6843.0,6843.0,
178557,30-12-2025,Customer 740237,6839623790,19980.0,19980.0,0.0,
178562,28-12-2025,Customer 161885,8761309549,4040.0,2020.0,2020.0,
178583,30-12-2025,Customer 391735,9412391489,12896.0,6448.0,6448.0,
178638,12-12-2025,Customer 255572,9584263097,6760.0,6760.0,0.0,
178647,26-12-2025,Customer 580792,8150280263,2181.0,2181.0,0.0,
178650,13-12-2025,Customer 570749,8491119877,2815.0,1407.0,1408.0,
178657,30-12-2025,Customer 261484,6734595194,11693.0,5846.0,5847.0,
178689,16-12-2025,Customer 861178,7655838384,9330.0,4665.0,4665.0,
178690,14-12-2025,Customer 197563,8581306858,6013.0,6013.0,0.0,
178708,12-12-2025,Customer 812095,9105094287,9695.0,4847.0,4848.0,
178717,03-12-2025,Customer 749716,9990761177,19847.0,9923.0,9924.0,
178750,17-12-2025,Customer 869571,7590496645,11316.0,11316.0,0.0,
178763,27-12-2025,Customer 751191,9347892854,1987.0,993.0,994.0,
178874,17-12-2025,Customer 965504,7012755385,16754.0,8377.0,8377.0,
178902,24-12-2025,Customer 638878,9322645985,11439.0,11439.0,0.0,
178905,25-12-2025,Customer 579867,9810225843,5306.0,2653.0,2653.0,
178920,11-12-2025,Customer 161401,9834243877,11182.0,11182.0,0.0,
178929,30-12-2025,Customer 928500,7842527686,19546.0,9773.0,9773.0,
179003,18-12-2025,Customer 883812,9264986715,18207.0,9103.0,9104.0,
179006,17-12-2025,Customer 651206,8905575758,18277.0,18277.0,0.0,
179008,13-12-2025,Customer 945048,8450391817,10855.0,5427.0,5428.0,
179016,30-12-2025,Customer 408796,7784636988,5169.0,2584.0,2585.0,
179022,05-12-2025,Customer 635766,8562644237,4483.0,4483.0,0.0,
179099,31-12-2025,Customer 743131,8792434392,18658.0,9329.0,9329.0,
179115,30-12-2025,Customer 396105,6262996402,8948.0,4474.0,4474.0,
179122,11-12-2025,Customer 952909,8044109152,1358.0,679.0,679.0,
179143,02-12-2025,Customer 848275,6056537077,18946.0,18946.0,0.0,
179164,25-12-2025,Customer 790790,7520600606,18605.0,9302.0,9303.0,
179187,15-12-2025,Customer 241926,7743357155,14853.0,14853.0,0.0,
179385,09-12-2025,Customer 173636,9508344956,17285.0,8642.0,8643.0,
179397,21-12-2025,Customer 282265,8375961495,15656.0,7828.0,7828.0,
179406,22-12-2025,Customer 781636,8697183388,14999.0,7499.0,7500.0,
179444,18-12-2025,Customer 519279,6164989719,6574.0,6574.0,0.0,
179468,27-12-2025,Customer 876629,7420687375,5176.0,2588.0,2588.0,
179470,07-12-2025,Customer 692740,7646172080,7273.0,3636.0,3637.0,
179478,13-12-2025,Customer 698820,8844153972,2208.0,1104.0,1104.0,
179480,26-12-2025,Customer 651618,6084846286,5556.0,5556.0,0.0,
179481,31-12-2025,Customer 727218,7594238006,5588.0,5588.0,0.0,
179525,10-12-2025,Customer 683336,6548796386,3198.0,1599.0,1599.0,
179543,15-12-2025,Customer 724561,6918217114,9317.0,9317.0,0.0,
179551,16-12-2025,Customer 748530,9089350291,5929.0,5929.0,0.0,
179622,27-12-2025,Customer 536751,7541613012,5667.0,2833.0,2834.0,
179714,23-12-2025,Customer 827275,9667887312,3028.0,1514.0,1514.0,
179715,23-12-2025,Customer 680745,7054043385,6376.0,6376.0,0.0,
179789,31-12-2025,Customer 894495,7417466293,8828.0,8828.0,0.0,
179821,12-12-2025,Customer 749453,8793677626,10178.0,5089.0,5089.0,
179825,10-12-2025,Customer 938148,6360218158,7308.0,7308.0,0.0,
179842,15-12-2025,Customer 759377,8163943246,16799.0,16799.0,0.0,
179847,24-12-2025,Customer 740082,6332406894,18025.0,9012.0,9013.0,
179864,23-12-2025,Customer 198599,6082263066,19959.0,19959.0,0.0,
179867,09-12-2025,Customer 857226,8706602511,4512.0,4512.0,0.0,
179873,16-12-2025,Customer 952852,7722986590,1765.0,882.0,883.0,
179896,10-12-2025,Customer 974974,7262417900,7826.0,7826.0,0.0,
179911,26-12-2025,Customer 954727,8864080766,18270.0,9135.0,9135.0,
179928,04-12-2025,Customer 978179,6193795510,13826.0,6913.0,6913.0,
179947,17-12-2025,Customer 174042,8706242537,17546.0,8773.0,8773.0,
180016,13-12-2025,Customer 162959,9637279633,8595.0,4297.0,4298.0,
180051,19-12-2025,Customer 505576,9961915912,11953.0,5976.0,5977.0,
180072,20-12-2025,Customer 895724,7234339568,4380.0,4380.0,0.0,
180091,10-12-2025,Customer 931775,7025809950,13007.0,6503.0,6504.0,
180102,12-12-2025,Customer 881771,8967662757,17311.0,17311.0,0.0,
180117,07-12-2025,Customer 872055,8092281748,14934.0,14934.0,0.0,
180141,09-12-2025,Customer 230358,6353082769,18475.0,9237.0,9238.0,
180142,07-12-2025,Customer 586432,9256542565,11635.0,5817.0,5818.0,
180145,03-12-2025,Customer 739685,7518900325,19341.0,9670.0,9671.0,
180171,21-12-2025,Customer 995244,7455907520,7544.0,7544.0,0.0,
180185,16-12-2025,Customer 268032,7120705233,7150.0,3575.0,3575.0,
180197,04-12-2025,Customer 958916,9073045455,11170.0,5585.0,5585.0,
180231,06-12-2025,Customer 205815,6316473316,2651.0,2651.0,0.0,
180235,20-12-2025,Customer 282122,7899469156,6215.0,3107.0,3108.0,
180245,29-12-2025,Customer 795926,8350930456,18406.0,18406.0,0.0,
180282,13-12-2025,Customer 242862,9767118425,1756.0,1756.0,0.0,
180298,20-12-2025,Customer 576308,9112642894,8093.0,4046.0,4047.0,
180308,16-12-2025,Customer 778867,9185140299,9912.0,9912.0,0.0,
180368,11-12-2025,Customer 293289,9981795611,3285.0,1642.0,1643.0,
180520,09-12-2025,Customer 572910,7468034357,12155.0,12155.0,0.0,
180521,24-12-2025,Customer 840549,6086985430,13642.0,6821.0,6821.0,
180541,16-12-2025,Customer 869703,7917497111,14000.0,7000.0,7000.0,
180569,11-12-2025,Customer 455842,7690426469,10368.0,5184.0,5184.0,
180581,02-12-2025,Customer 240091,9249471918,9359.0,9359.0,0.0,
180583,23-12-2025,Customer 882302,6614016182,12849.0,6424.0,6425.0,
180594,14-12-2025,Customer 864394,7371103835,832.0,416.0,416.0,
180644,16-12-2025,Customer 337507,6256760378,14899.0,14899.0,0.0,
180657,24-12-2025,Customer 286616,9492883014,14671.0,14671.0,0.0,
180723,25-12-2025,Customer 325279,9474920332,6406.0,3203.0,3203.0,
180726,04-12-2025,Customer 595904,8536224006,19658.0,9829.0,9829.0,
180748,03-12-2025,Customer 852804,7519889612,3554.0,1777.0,1777.0,
180771,18-12-2025,Customer 830294,7201052311,4322.0,4322.0,0.0,
180788,04-12-2025,Customer 328851,7700211671,16602.0,16602.0,0.0,
180797,03-12-2025,Customer 640011,8284102470,17712.0,8856.0,8856.0,
180828,26-12-2025,Customer 875062,6897002122,16585.0,16585.0,0.0,
180867,27-12-2025,Customer 260783,7525627604,10891.0,5445.0,5446.0,
180868,25-12-2025,Customer 319867,6247154704,2768.0,2768.0,0.0,
180909,17-12-2025,Customer 131640,9626935655,18386.0,9193.0,9193.0,
180921,14-12-2025,Customer 525094,8745378109,7850.0,3925.0,3925.0,
180987,23-12-2025,Customer 434971,8590823870,15440.0,15440.0,0.0,
181001,25-12-2025,Customer 237194,8481035269,6788.0,3394.0,3394.0,
181029,17-12-2025,Customer 304216,7817189950,4586.0,2293.0,2293.0,
181034,12-12-2025,Customer 172144,9904429006,10327.0,5163.0,5164.0,
181037,12-12-2025,Customer 874519,9171581665,4338.0,2169.0,2169.0,
181071,30-12-2025,Customer 195227,7266497409,9141.0,4570.0,4571.0,
181105,12-12-2025,Customer 758333,9679783021,6512.0,6512.0,0.0,
181111,26-12-2025,Customer 130867,7921312238,16036.0,8018.0,8018.0,
181163,05-12-2025,Customer 586004,6295495526,5371.0,2685.0,2686.0,
181175,21-12-2025,Customer 545653,7756874467,7736.0,3868.0,3868.0,
181205,24-12-2025,Customer 879088,9401487858,7592.0,3796.0,3796.0,
181209,13-12-2025,Customer 304251,6945978711,11949.0,5974.0,5975.0,
181212,28-12-2025,Customer 497883,9549539681,2262.0,1131.0,1131.0,
181239,21-12-2025,Customer 946947,8391278531,17195.0,8597.0,8598.0,
181240,28-12-2025,Customer 529776,7715474746,13728.0,13728.0,0.0,
181282,19-12-2025,Customer 656566,9023380700,16396.0,16396.0,0.0,
181287,18-12-2025,Customer 772611,8134884566,6620.0,6620.0,0.0,
181308,26-12-2025,Customer 101408,8607037008,6768.0,3384.0,3384.0,
181338,13-12-2025,Customer 386563,6386636308,11305.0,5652.0,5653.0,
181386,28-12-2025,Customer 428156,7573976117,8244.0,4122.0,4122.0,
181416,31-12-2025,Customer 820604,6848056152,13708.0,6854.0,6854.0,
181422,08-12-2025,Customer 366608,6859106753,8665.0,4332.0,4333.0,
181477,02-12-2025,Customer 217870,7166037452,5119.0,2559.0,2560.0,
181521,28-12-2025,Customer 687658,8229800971,12279.0,6139.0,6140.0,
181522,21-12-2025,Customer 785714,7314820002,5039.0,2519.0,2520.0,
181524,08-12-2025,Customer 282079,7813238379,6782.0,3391.0,3391.0,
181542,05-12-2025,Customer 584639,6826231252,11093.0,5546.0,5547.0,
181643,22-12-2025,Customer 618979,9387090987,12368.0,12368.0,0.0,
181651,04-12-2025,Customer 145635,8338869033,7348.0,3674.0,3674.0,
181673,25-12-2025,Customer 654867,6257867974,11592.0,11592.0,0.0,
181710,10-12-2025,Customer 371649,9155346448,10777.0,5388.0,5389.0,
